50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,1
30,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,1
24,1
42,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,1
42,0
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
30,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,0
30,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
96,0
54,0
114,1
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
30,1
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
30,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,1
24,0
42,1
26,1
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
26,0
26,0
26,0
26,0
26,0
26,0
26,1
26,0
30,0
30,0
24,1
26,0
26,0
26,0
26,1
26,0
24,0
26,0
26,1
26,0
26,0
24,0
26,0
26,0
26,1
26,0
26,0
26,0
26,0
26,1
42,0
26,1
50,0
28,0
24,1
26,0
24,0
42,0
26,0
50,0
28,1
24,0
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
30,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,1
24,0
30,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
56,0
74,0
122,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
30,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,1
24,0
76,1
70,0
82,0
42,0
26,0
50,0
28,1
24,1
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
30,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,0
50,1
28,0
24,0
26,1
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
30,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,1
24,0
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,0
42,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,1
30,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,1
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
30,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
60,0
88,0
164,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
30,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
30,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,0
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
30,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
30,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,1
24,0
42,0
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,1
42,0
26,1
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
30,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,1
24,0
30,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
68,0
88,0
182,1
42,0
26,1
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
30,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,0
28,0
24,1
26,1
24,0
42,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
30,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,0
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
30,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,1
24,0
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,1
24,1
26,1
24,0
42,1
26,1
50,0
28,0
24,0
26,0
24,0
42,1
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
30,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
30,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,0
26,0
24,0
26,0
42,0
26,0
50,0
28,0
24,1
26,1
24,0
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
30,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
70,0
76,0
140,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
30,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,0
42,1
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,1
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
70,1
70,0
126,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,0
30,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,1
28,0
24,0
26,1
24,0
26,0
26,0
26,0
24,0
26,0
32,1
54,0
32,0
36,1
32,0
28,0
32,0
50,0
56,1
50,0
66,0
34,0
28,0
38,1
36,0
38,0
54,0
34,0
30,1
46,0
36,0
34,0
36,0
36,1
36,0
28,0
38,0
30,0
56,0
38,1
34,0
46,0
40,0
44,0
28,0
32,0
48,0
42,0
34,1
58,0
46,0
42,0
26,0
50,0
28,1
24,1
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,1
50,1
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,0
30,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,0
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
30,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
30,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,1
24,1
24,0
20,0
76,0
32,0
20,0
76,0
32,0
20,0
76,1
36,0
20,0
76,0
42,0
26,0
50,0
28,0
24,1
26,1
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,1
24,0
42,1
26,1
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,1
24,0
26,0
24,0
42,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,1
24,1
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
42,0
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
30,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,1
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,1
30,0
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,1
50,0
28,0
24,1
26,1
24,0
42,0
26,0
50,0
28,0
24,1
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,1
24,0
42,1
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,1
26,0
24,0
30,1
26,1
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,0
24,0
26,0
24,0
42,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,0
50,0
28,0
24,0
26,0
24,0
30,0
26,0
50,1
28,0
24,0
26,0
24,0
42,0
26,0
50,0
28,1
24,1
26,0
24,0
42,1
26,1
50,0
